Date,Open,High,Low,Close,Adj Close,Volume
2/8/2016,94.949997,95.139999,90.309998,92.029999,90.878548,2825800
2/9/2016,91.610001,92.93,90.760002,91.900002,90.750175,1538700
2/10/2016,92.089996,94.550003,92.089996,92.910004,91.747528,1279100
2/11/2016,91.830002,92.419998,90.82,91.68,90.532921,1507400
2/12/2016,88.449997,92.339996,88.269997,91.779999,90.63166,1215000
2/16/2016,91.919998,93.669998,91.519997,93.620003,92.448654,1316200
2/17/2016,94.110001,95.849998,93.940002,95.370003,94.176758,1284500
2/18/2016,95.370003,95.980003,94.690002,95.089996,93.900253,849300
2/19/2016,94.940002,95.089996,94.089996,94.790001,93.604004,717500
2/22/2016,95.639999,96.040001,94.610001,95.139999,93.949631,1111900
2/23/2016,94.790001,95.489998,92.93,93.559998,92.389397,1445700
2/24/2016,93.470001,94.620003,92.879997,94.349998,93.16951,872200
2/25/2016,95.029999,96.889999,94.629997,96.889999,95.677734,1453400
2/26/2016,96.900002,98.239998,96.559998,97.529999,96.309723,1063700
2/29/2016,97.5,98.220001,96.660004,96.809998,95.598732,1495600
3/1/2016,97,97.730003,95.440002,97.389999,96.171478,1483800
3/2/2016,97.43,98,96.139999,97.440002,96.220856,1068300
3/3/2016,97.019997,99.07,97.019997,98.889999,97.652702,1201400
3/4/2016,98.080002,99.830002,97.839996,99.290001,98.047707,1133400
3/7/2016,98.459999,100.720001,98.389999,100.68,99.420311,1932400
3/8/2016,100,101.220001,99.419998,100.550003,99.291939,1255900
3/9/2016,100.650002,101.230003,100.059998,100.379997,99.124062,747700
3/10/2016,101.550003,101.550003,100.419998,100.860001,99.598061,1850000
3/11/2016,101.860001,104.599998,101.860001,104.599998,103.291267,2302900
3/14/2016,104,105.480003,103.760002,105.050003,103.735626,1961800
3/15/2016,104.389999,105.050003,104.099998,104.309998,103.004898,1299600
3/16/2016,104.099998,105.089996,103.330002,104.260002,102.955521,921200
3/17/2016,104.010002,104.940002,102.900002,103.589996,102.2939,758200
3/18/2016,103.650002,104.720001,103.220001,104.510002,103.2024,1381800
3/21/2016,104.160004,104.730003,103.290001,104.379997,103.074013,702100
3/22/2016,103.349998,104.82,103.169998,104.410004,103.103645,942300
3/23/2016,104.580002,105,103.779999,104.43,103.123398,921800
3/24/2016,103.580002,104.309998,103.07,103.739998,102.442024,852400
3/28/2016,105.260002,105.93,103.760002,104.339996,103.034515,783300
3/29/2016,104.43,105.949997,103.949997,105.839996,104.515747,981300
3/30/2016,106.410004,107.010002,105.93,106.699997,105.364998,1356100
3/31/2016,106.879997,107.220001,106.25,106.629997,105.295868,1322800
4/1/2016,106.309998,107.639999,105.830002,107.370003,106.026611,1658600
4/4/2016,107.720001,108.620003,106.550003,106.860001,105.522995,1525700
4/5/2016,106.07,107.169998,105.529999,105.980003,104.654007,1348500
4/6/2016,105.860001,108.57,105.650002,108.089996,106.737602,1366300
4/7/2016,107.809998,108.199997,107.169998,108.150002,106.796852,1694400
4/8/2016,108.5,109.169998,108.5,108.959999,107.59671,1319100
4/11/2016,109.059998,109.709999,108.669998,109.300003,107.932465,1396000
4/12/2016,109.690002,111.739998,109.379997,111.57,110.174057,1895500
4/13/2016,111.830002,114.519997,111.660004,114.449997,113.018021,2541600
4/14/2016,114.300003,115.760002,114.059998,115.43,113.985764,1534200
4/15/2016,115,115.050003,112.080002,114.029999,112.603279,1806300
4/18/2016,113.660004,113.949997,112.949997,113.610001,112.188545,1145800
4/19/2016,114.120003,114.589996,113.440002,113.839996,112.415657,1169400
4/20/2016,113.839996,115.410004,113.360001,114.839996,113.403145,1298500
4/21/2016,114.510002,115.940002,113.730003,114.400002,112.968651,1230100
4/22/2016,114.620003,115.209999,114.209999,114.760002,113.32415,987100
4/25/2016,114.110001,115,113.739998,114.660004,113.225395,1020300
4/26/2016,115,115.550003,114.459999,115.209999,113.768517,931500
4/27/2016,115.540001,117,115.32,115.889999,114.440018,1378700
4/28/2016,116.010002,117.769997,114.510002,115,113.561142,2483600
4/29/2016,115,116.440002,114.349998,115.769997,114.32151,1969300
5/2/2016,115.769997,116.129997,114.5,115.93,114.4795,1632700
5/3/2016,115.690002,115.940002,114.540001,114.900002,113.462395,1150800
5/4/2016,114.459999,114.980003,113.739998,114.690002,113.25502,1315400
5/5/2016,114.900002,115.970001,114.269997,115.940002,114.489388,904500
5/6/2016,115.910004,116.080002,114.389999,115.400002,113.956146,851600
5/9/2016,115.830002,117.290001,115.599998,116.43,114.973244,1276500
5/10/2016,116.519997,117.480003,116.309998,117.379997,115.911354,920600
5/11/2016,117.25,118.559998,116.889999,116.93,115.46701,903200
5/12/2016,117.230003,117.949997,116.120003,117.440002,115.970619,1283600
5/13/2016,117.089996,118.610001,116.610001,117.440002,115.970619,1667000
5/16/2016,117.480003,119.989998,117.449997,119.599998,118.103584,1545900
5/17/2016,119.059998,119.839996,117.849998,118.5,117.017357,1060200
5/18/2016,118.25,119.720001,117.849998,118.82,117.333359,929400
5/19/2016,118.230003,118.940002,116.93,118.190002,116.711235,1002600
5/20/2016,118.779999,119.709999,118.370003,119.330002,117.836967,1650700
5/23/2016,119.379997,119.970001,118.959999,119.43,117.935715,1147600
5/24/2016,119.75,120.900002,119.43,120.760002,119.249077,1616900
5/25/2016,121.199997,122.269997,120.910004,121.93,120.404434,1593000
5/26/2016,121.790001,122.629997,121.029999,122.489998,120.957428,1260700
5/27/2016,122.339996,123.43,122.059998,123.07,121.530167,1022700
5/31/2016,122.910004,123,121.269997,122.110001,120.582184,2028900
6/1/2016,122.110001,122.410004,121.019997,122.150002,120.621689,953000
6/2/2016,122.150002,122.910004,121.669998,122.910004,121.372177,862200
6/3/2016,122.720001,122.769997,121.230003,121.82,120.295815,1246800
6/6/2016,121.809998,122.290001,121.150002,121.540001,120.019318,2121700
6/7/2016,121.050003,121.120003,116.220001,119.43,117.935715,4130700
6/8/2016,119.43,120.080002,118.110001,119.760002,118.261597,1648600
6/9/2016,119.300003,120.129997,118.809998,119.400002,117.906097,1114800
6/10/2016,118.959999,119.269997,118.220001,119.230003,117.738228,1098800
6/13/2016,118.470001,119.959999,118.169998,118.239998,116.760612,1578100
6/14/2016,115.040001,116.830002,115.040001,116.82,115.358391,6192000
6/15/2016,117,117.150002,116.129997,116.419998,114.963371,1842200
6/16/2016,116.080002,116.779999,114.949997,116.709999,115.249741,2138400
6/17/2016,116.669998,116.879997,115.449997,116.480003,115.022636,2234600
6/20/2016,117.510002,119.040001,117.330002,117.650002,116.177994,2626600
6/21/2016,118.589996,119.050003,117.82,118.589996,117.106224,2469900
6/22/2016,118.400002,119.529999,118.230003,118.629997,117.145737,1431400
6/23/2016,119.379997,120.919998,119.160004,120.919998,119.407082,1941900
6/24/2016,117.779999,118.900002,116.400002,116.690002,115.230003,6623800
6/27/2016,116.510002,116.720001,114.110001,115.339996,113.896889,1726800
6/28/2016,116.620003,117.419998,115.519997,117.32,115.852127,1379300
6/29/2016,118.239998,119.330002,117.870003,119.150002,117.659225,1309500
6/30/2016,119.669998,120.379997,118.68,120.379997,118.873825,1499000
7/1/2016,120.629997,121.059998,120.25,120.68,119.170082,863300
7/5/2016,120.589996,120.620003,119.220001,119.949997,118.449203,1189400
7/6/2016,119.82,121.870003,119.330002,121.779999,120.256325,1837800
7/7/2016,121.599998,122.800003,121.580002,122.019997,120.493317,1475600
7/8/2016,122.93,124.980003,121.889999,124.889999,123.327408,1370400
7/11/2016,124.790001,125.489998,124.370003,125.080002,123.515022,1220300
7/12/2016,125.120003,126.18,124.849998,125.459999,123.890266,1085700
7/13/2016,125.339996,125.629997,124.919998,125.57,123.998894,1055300
7/14/2016,126.080002,126.650002,125.57,126.290001,124.709885,1014400
7/15/2016,126.650002,126.790001,125.150002,125.419998,123.850769,846800
7/18/2016,125.260002,126.080002,124.540001,124.82,123.258278,1181400
7/19/2016,124.75,125.290001,123.800003,124.519997,122.962029,1170700
7/20/2016,125.330002,126.660004,125.18,126.489998,124.907379,845700
7/21/2016,125.949997,127.160004,125,125.290001,123.722404,1097400
7/22/2016,124.790001,124.919998,122.68,124.480003,122.922531,1532700
7/25/2016,124.480003,124.480003,123.25,123.349998,121.806671,1091400
7/26/2016,123.349998,123.870003,122.57,123.620003,122.073296,1408200
7/27/2016,123.620003,123.830002,121.629997,122.68,121.14505,1558800
7/28/2016,126.5,129.580002,126.019997,127.470001,125.875122,2639200
7/29/2016,127.470001,131.330002,127.459999,131.139999,129.499207,1958500
8/1/2016,130.869995,131.570007,130.449997,131.059998,129.420197,1420800
8/2/2016,130.860001,131.360001,129.639999,130.589996,128.956085,1029300
8/3/2016,130.699997,130.789993,129.970001,130.429993,128.798096,952400
8/4/2016,130.619995,131.080002,129.479996,130.910004,129.272079,968300
8/5/2016,131.229996,131.589996,130.690002,131.399994,129.755951,757900
8/8/2016,131.240005,131.830002,130.889999,131.660004,130.012711,736000
8/9/2016,131.850006,133.190002,131.389999,133.089996,131.424789,1117800
8/10/2016,129,129.899994,127.879997,128.919998,127.306992,4586000
8/11/2016,129.009995,129.979996,129.009995,129.5,127.87973,2206000
8/12/2016,129.610001,129.979996,128.759995,129.339996,127.721725,867200
8/15/2016,129.490005,129.929993,129.389999,129.910004,128.284592,1383600
8/16/2016,129.380005,129.490005,128.300003,128.300003,126.694748,1206300
8/17/2016,128.889999,129.160004,127.089996,127.779999,126.181244,1411700
8/18/2016,127.949997,128.350006,127.389999,128.020004,126.418251,1214700
8/19/2016,127.279999,127.959999,126.82,127.779999,126.181244,1024100
8/22/2016,127.849998,128.630005,126.889999,128.259995,126.655235,797800
8/23/2016,128.690002,129.899994,128.529999,129.770004,128.146347,1202900
8/24/2016,129.850006,130.690002,127.559998,127.800003,126.200989,1413500
8/25/2016,127.5,128.839996,127.139999,128.160004,126.556488,1270000
8/26/2016,128.600006,129.679993,127.639999,129.509995,127.889603,1378500
8/29/2016,129.710007,130.960007,129.559998,130.589996,128.956085,846600
8/30/2016,131.259995,131.320007,128.850006,129.869995,128.245087,1093200
8/31/2016,129.949997,130.139999,128.899994,129.610001,127.988342,1145900
9/1/2016,129.5,129.970001,128.059998,128.350006,126.744125,965300
9/2/2016,128.899994,129.470001,128.589996,129.399994,127.780968,1086400
9/6/2016,129.570007,130.070007,129.009995,129.940002,128.314209,940900
9/7/2016,130.110001,131.179993,129.529999,129.970001,128.343842,1024200
9/8/2016,129.789993,130.080002,129.179993,130,128.373459,827800
9/9/2016,128.970001,129.039993,125.279999,125.290001,123.722404,1412300
9/12/2016,124.75,126.93,124.059998,126.550003,124.966637,1713800
9/13/2016,125.870003,126.07,122.870003,123.519997,121.974548,1456900
9/14/2016,123.449997,124.129997,122.970001,123.410004,121.865921,1518800
9/15/2016,123.389999,125.720001,122.940002,124.889999,123.327408,1096100
9/16/2016,124.599998,124.980003,123.529999,124.300003,122.744781,1590600
9/19/2016,124.93,125.790001,124.540001,124.970001,123.406403,888800
9/20/2016,125.879997,125.949997,124.790001,124.790001,123.228661,753700
9/21/2016,124.870003,127.419998,124.870003,127.190002,125.598633,896300
9/22/2016,127.75,129.580002,127.459999,128.869995,127.257599,965200
9/23/2016,128.380005,128.770004,127.720001,128.330002,126.724365,630400
9/26/2016,127.599998,127.809998,126.760002,126.879997,125.292503,590500
9/27/2016,127.129997,128.399994,126.540001,128.009995,126.408363,934300
9/28/2016,127.779999,128.729996,125.010002,128.610001,127.000862,664500
9/29/2016,128.539993,128.839996,127.010002,127.839996,126.240494,1331800
9/30/2016,128.669998,130.490005,128.25,130.020004,128.393234,1391300
10/3/2016,129.5,129.910004,128.809998,129.880005,128.25499,1067200
10/4/2016,129.770004,130.160004,128.520004,129.229996,127.613091,659000
10/5/2016,129.75,131.020004,129.339996,130.550003,128.916595,976700
10/6/2016,130.139999,130.850006,129.5,130.789993,129.15358,680000
10/7/2016,130.820007,131.25,130.039993,131,129.360947,763900
10/10/2016,131.509995,133.210007,131.330002,132.740005,131.079193,832100
10/11/2016,132.309998,132.309998,125.57,126.620003,125.035767,2182300
10/12/2016,126.779999,127.370003,125.129997,127.040001,125.450508,1581900
10/13/2016,126.18,127.220001,125.480003,126.910004,125.322144,860500
10/14/2016,127.730003,128.449997,127.089996,127.150002,125.559135,1307100
10/17/2016,127.160004,127.230003,126.449997,126.620003,125.035767,740600
10/18/2016,127.690002,129.699997,127.599998,129.100006,127.484734,1294900
10/19/2016,129.110001,129.410004,127.610001,128.080002,126.477493,772300
10/20/2016,128.160004,128.679993,127.480003,128.210007,126.605873,897000
10/21/2016,127.379997,127.660004,126,127.519997,125.924492,699500
10/24/2016,128.289993,128.660004,127.709999,127.989998,126.388611,788700
10/25/2016,127.900002,127.910004,125.470001,125.589996,124.018639,963800
10/26/2016,124.779999,125,120.82,121.080002,119.565071,2060600
10/27/2016,121.080002,121.620003,119.629997,120.989998,119.476212,1580900
10/28/2016,120.980003,124,120.32,122.550003,121.016685,2312200
10/31/2016,106.629997,108.400002,103.93,105.400002,104.081253,10077300
11/1/2016,106.550003,107,103.120003,103.760002,102.461784,5159800
11/2/2016,103.709999,104.199997,101.919998,102.019997,100.743546,2947400
11/3/2016,102.029999,103.269997,101.330002,102.540001,101.257034,2234700
11/4/2016,103.110001,105.93,103,103.010002,101.721169,2456200
11/7/2016,104.120003,105.400002,103.699997,104.449997,103.143143,2165900
11/8/2016,102.669998,103.419998,99.699997,101.830002,100.555923,5193100
11/9/2016,104.169998,104.169998,97.830002,101.620003,100.348557,3794100
11/10/2016,102.43,103.739998,99.050003,100.68,99.420311,2691800
11/11/2016,100.18,100.559998,97.709999,98.029999,96.803467,2873200
11/14/2016,98.139999,98.169998,95.629997,97.989998,96.763977,4404900
11/15/2016,98.43,102.040001,98.370003,101.449997,100.180672,3504700
11/16/2016,100.900002,101.410004,100.120003,100.879997,99.617798,1326500
11/17/2016,100.800003,101.510002,100.730003,100.800003,99.538811,1652400
11/18/2016,101.040001,101.959999,100.559998,100.639999,99.380814,2409900
11/21/2016,100.639999,102.309998,100.309998,102.089996,100.812668,1709000
11/22/2016,100.949997,100.949997,98.199997,100.809998,99.548691,3093700
11/23/2016,100.190002,101.860001,100.089996,101,99.736313,1479500
11/25/2016,102,102.93,101.589996,102.360001,101.079292,708300
11/28/2016,102.239998,103.339996,101.839996,101.980003,100.704056,1587900
11/29/2016,103.57,104.339996,102.959999,103.400002,102.106285,2183100
11/30/2016,103.440002,103.699997,101.639999,101.860001,100.585556,1960100
12/1/2016,101.790001,102.410004,99.110001,99.790001,98.541458,1547800
12/2/2016,100.160004,101.559998,99.589996,100.199997,98.946312,1155000
12/5/2016,101.029999,101.510002,100.160004,101.43,100.160927,1790000
12/6/2016,101.18,104.739998,100.690002,104.610001,103.301155,2005100
12/7/2016,104.230003,105.220001,103.300003,104.419998,103.113525,1558800
12/8/2016,104.449997,104.800003,103.779999,104.449997,103.143143,1272500
12/9/2016,105.160004,105.5,104.43,105.220001,103.903511,1324600
12/12/2016,105.440002,106.449997,105.220001,105.809998,104.486122,1449400
12/13/2016,105.769997,106.980003,105.389999,106.730003,105.394623,1020400
12/14/2016,106.089996,106.269997,104,104.870003,103.557892,2068400
12/15/2016,102.5,103.839996,100.809998,102.650002,101.365669,3247600
12/16/2016,102.410004,103.529999,102.349998,103.5,102.205032,2765800
12/19/2016,103.459999,103.779999,102.599998,102.860001,101.573044,1145300
12/20/2016,102.879997,103.5,101.599998,101.849998,100.575676,1763900
12/21/2016,101.830002,102.360001,101.370003,101.660004,100.388062,1480700
12/22/2016,101.68,101.720001,100.870003,101.57,100.299187,854500
12/23/2016,101.57,102.699997,101.43,102.32,101.039795,664000
12/27/2016,102.529999,103.389999,101.980003,103.139999,101.849525,1146500
12/28/2016,102.839996,104.199997,102.839996,103.059998,101.770538,1315600
12/29/2016,103,103.739998,102.830002,103.5,102.205032,683300
12/30/2016,103.309998,103.93,102.849998,103.199997,101.908783,973800
1/3/2017,103.870003,103.900002,102.589996,103.330002,102.037155,1381100
1/4/2017,103.879997,105.349998,103.379997,104.279999,102.975266,1502800
1/5/2017,104.580002,105.279999,104.110001,104.949997,103.636887,1453900
1/6/2017,105.139999,105.309998,103.620003,104.959999,103.646767,1821000
1/9/2017,104.769997,107.199997,104.769997,107,105.66124,1128100
1/10/2017,110.510002,115.940002,110.5,113.669998,112.247787,3973400
1/11/2017,113.989998,116.160004,113.419998,114.75,113.31427,2485000
1/12/2017,113.709999,114.900002,111.980003,114.43,112.998276,1546700
1/13/2017,114.620003,115.410004,114.089996,115.199997,113.758644,1034300
1/17/2017,114.209999,115.75,114.050003,115.449997,114.005508,1241400
1/18/2017,115.660004,116,114.730003,115.470001,114.025253,902200
1/19/2017,115.110001,115.379997,113.919998,114.580002,113.1464,934600
1/20/2017,114.800003,115.339996,113.190002,113.650002,112.228043,1401800
1/23/2017,113.379997,114.470001,113.379997,114.160004,112.731651,1369700
1/24/2017,113.93,115.339996,113.5,114.559998,113.126648,1336300
1/25/2017,114.559998,116.190002,114.389999,115.940002,114.489388,1484600
1/26/2017,115.910004,116.260002,114.93,115.349998,113.906761,1147600
1/27/2017,115.830002,117.800003,115.519997,116.959999,115.49662,1213200
1/30/2017,116.839996,116.839996,114.949997,115.389999,113.946266,2850600
1/31/2017,115.860001,120.410004,115.860001,118.330002,116.849472,2963000
2/1/2017,118.809998,119.25,117.349998,118.510002,117.027229,1461400
2/2/2017,117.75,118.32,117.050003,117.620003,116.148361,1685500
2/3/2017,118.199997,118.959999,117.629997,118.139999,116.66185,1019000
2/6/2017,117.779999,118.279999,116.730003,117.239998,115.773109,1075200
2/7/2017,117.830002,118.379997,117.110001,118.110001,116.63224,800100
2/8/2017,117.870003,118.220001,116.849998,117.150002,115.684242,1011000
2/9/2017,117.150002,118.099998,117.110001,117.599998,116.128624,1002000
2/10/2017,117.540001,117.809998,116.870003,117.330002,115.861992,780500
2/13/2017,117.43,118.120003,117.239998,117.75,116.276741,659900
2/14/2017,117.379997,117.75,116.68,117.18,115.713867,1129700
2/15/2017,116.760002,117.75,116.709999,117.309998,115.842232,1160200
2/16/2017,117.57,118,115.870003,116.32,114.864624,1490200
2/17/2017,116.209999,116.870003,115.330002,116.870003,115.407753,1220700
2/21/2017,116.940002,117.550003,116.540001,117.169998,115.703987,1495800
2/22/2017,116.870003,117.25,116.360001,116.900002,115.43737,1327900
2/23/2017,117.029999,117.389999,115.489998,116.379997,114.923874,1463700
2/24/2017,115.910004,117.07,115.639999,116.919998,115.457115,990300
2/27/2017,117.099998,117.300003,116.330002,116.959999,115.49662,1577900
2/28/2017,116.970001,117.480003,116.629997,117.080002,115.615128,1244200
3/1/2017,117.559998,119.449997,117.349998,118.889999,117.402473,1101300
3/2/2017,118.5,118.599998,117.519997,118.019997,116.54335,772200
3/3/2017,117.93,118.379997,117.300003,118.279999,116.800102,708100
3/6/2017,117.489998,117.760002,116.93,117.220001,115.753372,851200
3/7/2017,116.830002,117.330002,116.209999,117.07,115.605247,887600
3/8/2017,117.080002,117.889999,116.639999,117.599998,116.128624,904800
3/9/2017,117.839996,119.449997,116.959999,119.18,117.688843,1116500
3/10/2017,119.25,120.400002,119.25,120.080002,118.577591,1544400
3/13/2017,120.25,120.639999,119.209999,119.790001,118.291214,1630800
3/14/2017,119.199997,119.709999,118.470001,118.68,117.195099,961600
3/15/2017,119.099998,120.169998,118.57,119.650002,118.152962,1016300
3/16/2017,120.199997,120.199997,118.849998,119.410004,117.915977,1081100
3/17/2017,119.349998,122.089996,118.839996,121.669998,120.14769,2289900
3/20/2017,121.599998,122.269997,121.099998,121.650002,120.127945,1343000
3/21/2017,122,123.150002,120.599998,120.980003,119.466324,1339100
3/22/2017,120.959999,122.400002,120.599998,121.379997,119.861328,1005800
3/23/2017,121.239998,121.720001,120.110001,120.400002,118.893593,999500
3/24/2017,120.400002,121.110001,120.309998,120.660004,119.150337,716500
3/27/2017,120.660004,120.660004,118.82,120.290001,118.784958,1450100
3/28/2017,120.889999,121.459999,119.940002,121.190002,119.673698,888900
3/29/2017,120.839996,121.769997,120.739998,121.370003,119.851448,507400
3/30/2017,120.970001,121.910004,120.900002,121.360001,119.84156,526400
3/31/2017,120.790001,122.459999,120.519997,122.110001,120.582184,860900
4/3/2017,121.980003,122.279999,120.279999,121.349998,119.831688,971800
4/4/2017,121.639999,121.800003,119.709999,120.769997,119.258942,577000
4/5/2017,120.760002,121.550003,120.050003,120.18,118.676338,783900
4/6/2017,120.419998,120.470001,119.580002,120.199997,118.696083,885900
4/7/2017,120.120003,120.43,119.769997,119.879997,118.380089,436800
4/10/2017,119.980003,120.769997,119.769997,120.029999,118.528206,457900
4/11/2017,119.809998,120.029999,119.25,119.580002,118.083847,497800
4/12/2017,118.910004,119.599998,118.519997,119.169998,117.678963,657500
4/13/2017,119.029999,120.230003,118.339996,119.529999,118.034462,688400
4/17/2017,120.019997,121.160004,119.739998,121.160004,119.644073,555700
4/18/2017,120.580002,120.900002,119.169998,119.57,118.073967,953000
4/19/2017,120.199997,120.779999,119.529999,120.260002,118.755333,797100
4/20/2017,120.330002,122.25,119.459999,121.849998,120.325439,833400
4/21/2017,121.660004,122.07,120.809998,121.190002,119.673698,814200
4/24/2017,122.470001,123.519997,121.82,123.269997,121.727669,903200
4/25/2017,123.400002,124.760002,123.010002,124.489998,122.932396,1076800
4/26/2017,124.650002,125.419998,123.970001,125.32,123.752014,1745100
4/27/2017,115.5,118.5,115,118.099998,116.622353,5906400
4/28/2017,117.75,119.900002,117.029999,119.650002,118.152962,2360600
5/1/2017,119.690002,121.949997,119,120.82,119.308327,2195700
5/2/2017,120.900002,121.25,120.290001,120.629997,119.120697,1160100
5/3/2017,120.459999,120.730003,118.599998,119.43,117.935715,1084300
5/4/2017,119.349998,119.68,116.18,116.849998,115.387985,2343500
5/5/2017,117.459999,117.459999,115.75,116.540001,115.081879,1501100
5/8/2017,116.610001,117.209999,116.029999,116.910004,115.447243,1233000
5/9/2017,116.849998,118.839996,116.800003,118.660004,117.175362,1453400
5/10/2017,118.489998,119.709999,118.040001,119.489998,117.994965,1349600
5/11/2017,119.830002,121.160004,118.639999,121.019997,119.505821,2013300
5/12/2017,120.860001,122.93,120.550003,121.260002,119.742821,2028500
5/15/2017,120.980003,123.120003,120.099998,122.330002,120.799431,2520100
5/16/2017,120.150002,121.699997,118.400002,119.779999,118.281342,3868300
5/17/2017,119.779999,119.779999,117.370003,117.720001,116.247116,1767800
5/18/2017,117.720001,118.599998,116.82,117.260002,115.79287,1089200
5/19/2017,117.57,117.949997,116.220001,117.669998,116.197746,1006100
5/22/2017,118.059998,118.059998,116.93,117.790001,116.316238,1016000
5/23/2017,117.989998,118.290001,117.279999,117.809998,116.335983,1257200
5/24/2017,117.900002,119.190002,117.400002,119.099998,117.609848,1164800
5/25/2017,119.360001,119.889999,118.959999,119.300003,117.807358,631200
5/26/2017,119.449997,119.650002,118.910004,119.230003,117.738228,648100
5/30/2017,118.620003,119.050003,118.019997,118.43,116.948235,520700
5/31/2017,118.43,119.410004,117.599998,119.209999,117.71846,817400
6/1/2017,119.68,123.050003,119.309998,122.669998,121.135178,1632700
6/2/2017,121.75,124.349998,121.75,123.940002,122.389297,1394200
6/5/2017,124.339996,124.339996,123.190002,123.93,122.379425,1030100
6/6/2017,123.5,124.449997,123.5,124.169998,122.616409,1118700
6/7/2017,124.5,124.730003,123.900002,124.349998,122.794159,835700
6/8/2017,124.349998,125.559998,123.900002,125.169998,123.603905,1028600
6/9/2017,125.190002,125.940002,123.739998,125.010002,123.4459,1332200
6/12/2017,124.580002,125.089996,122.919998,125,123.436028,1023800
6/13/2017,124.760002,125.769997,124.529999,125.470001,123.900154,648400
6/14/2017,125.970001,126,124.959999,125.599998,124.028526,803400
6/15/2017,124.860001,126.199997,124.419998,125.839996,124.265526,851400
6/16/2017,126.199997,126.379997,125.43,125.919998,124.344513,1084000
6/19/2017,126.220001,127.269997,125.800003,127.089996,125.49987,912400
6/20/2017,127.260002,127.889999,127.089996,127.220001,125.62825,869700
6/21/2017,127.589996,128.949997,126.849998,128.520004,126.911987,1092900
6/22/2017,128.539993,130.199997,128.539993,129.389999,127.771103,1143500
6/23/2017,129.649994,129.649994,128.860001,129.089996,127.474869,3304300
6/26/2017,129.339996,129.820007,128.479996,129.059998,127.445236,1016900
6/27/2017,128.820007,129.110001,127.779999,128.25,126.645363,926800
6/28/2017,129.149994,129.419998,128.369995,128.509995,126.902092,1121600
6/29/2017,128.940002,128.949997,127,127.889999,126.289871,1311000
6/30/2017,127.889999,128.919998,127.889999,128.399994,126.79348,742400
7/3/2017,129.009995,129.100006,128.199997,128.380005,126.773743,546100
7/5/2017,128.550003,128.979996,126.32,127.769997,126.171364,1859200
7/6/2017,127.120003,127.529999,125.400002,125.629997,124.058144,1532400
7/7/2017,125.949997,127.699997,125.480003,127.110001,125.519623,1035700
7/10/2017,127.120003,127.709999,126.870003,127.400002,125.806,1025600
7/11/2017,127.389999,127.5,126.470001,126.489998,124.907379,1188400
7/12/2017,128.460007,128.990005,125.620003,126.360001,124.779007,3141600
7/13/2017,126.529999,130.970001,125.849998,128.979996,127.366211,4104100
7/14/2017,129.259995,133.089996,129.210007,132.490005,130.832321,1818700
7/17/2017,132.509995,133.490005,131.899994,132.610001,130.950821,943300
7/18/2017,132.279999,132.619995,130.690002,131.179993,129.538696,1516000
7/19/2017,131.350006,132.199997,130.869995,131.070007,129.430099,1434000
7/20/2017,131.399994,131.479996,129.339996,129.470001,127.850098,2567900
7/21/2017,129.550003,130.210007,129.169998,129.610001,127.988342,912900
7/24/2017,129.820007,129.949997,127.900002,128.789993,127.178596,1813300
7/25/2017,129.199997,129.440002,128.190002,128.770004,127.158867,1214000
7/26/2017,128.820007,129.300003,128.5,128.699997,127.089729,1322900
7/27/2017,127.589996,127.599998,124.889999,125.440002,123.870514,3787000
7/28/2017,124.760002,124.970001,123.660004,123.779999,122.231293,1523100
7/31/2017,123.699997,123.699997,121.07,121.32,119.802078,2257400
8/1/2017,121.809998,121.809998,120.25,120.32,118.814583,2160500
8/2/2017,120.269997,120.339996,117.389999,117.690002,116.217491,2558100
8/3/2017,117.209999,118.160004,116.389999,117.160004,115.694115,2036600
8/4/2017,117.269997,118.080002,116.339996,117.93,116.454483,1698100
8/7/2017,117.919998,117.989998,116.849998,117.190002,115.723747,807000
8/8/2017,117.080002,117.080002,114.57,115.040001,113.600647,1551000
8/9/2017,113.949997,114.279999,112.220001,112.860001,111.447922,1852400
8/10/2017,112.419998,112.580002,110.089996,110.129997,108.752075,2219800
8/11/2017,110.43,112.360001,110.25,111.699997,110.302429,1497100
8/14/2017,112.580002,113.650002,111.830002,112.510002,111.102303,956500
8/15/2017,113.019997,113.400002,112.169998,112.970001,111.556549,1356000
8/16/2017,113.68,114.300003,112.940002,113.080002,111.665169,1520000
8/17/2017,113,114.089996,112.349998,112.419998,111.01342,1070200
8/18/2017,112.470001,112.470001,111.330002,111.379997,109.986435,1036100
8/21/2017,111.629997,113.18,111.550003,112.769997,111.359047,1260700
8/22/2017,112.75,114.089996,112.540001,113.959999,112.534164,1640600
8/23/2017,113.040001,113.449997,111.949997,112.279999,110.875175,1317800
8/24/2017,112.830002,113.959999,112.410004,112.849998,111.438042,993900
8/25/2017,113.489998,113.940002,113.120003,113.190002,111.773796,750400
8/28/2017,113.57,113.650002,112.330002,112.889999,111.477547,769600
8/29/2017,112.379997,113.139999,111.879997,112.82,111.408409,703900
8/30/2017,112.809998,113.07,111.989998,113.010002,111.596039,1079700
8/31/2017,113.510002,114.93,113.199997,114.269997,112.840279,1231400
9/1/2017,114.470001,114.720001,113.510002,114.330002,112.899536,711800
9/5/2017,114.07,115.330002,113.419998,114.239998,112.810654,1501500
9/6/2017,114.529999,115.839996,113.860001,115.629997,114.183266,1045800
